Id,Sales
21390,5409
21391,6898
21392,4250
21393,4125
21394,6690
21395,5325
21396,4119
21397,7794
21398,5554
21399,19015
21400,6655
21401,632
21402,-41
21403,-26
21404,-92
21405,-76
21406,666
21407,-130
21408,-154
21409,998
21410,-18
21411,-158
21412,-141
21413,-18
21414,985
21415,-155
21416,489
21417,-99
21418,-101
21419,-233
21420,-67
21421,-125
21422,-3
21423,-111
21424,1182
21425,-142
21426,-164
21427,264
21428,28
21429,-103
21430,44
21431,100
21432,-88
21433,-14
21434,-130
21435,502
21436,-135
21437,-146
21438,-342
21439,-43
21440,-40
21441,267
21442,-152
21443,409
21444,91
21445,-142
21446,-28
21447,-235
21448,-429
21449,-204
21450,-140
21451,-223
21452,573
21453,633
21454,-47
21455,316
21456,-183
21457,-37
21458,-163
21459,280
21460,481
21461,-107
21462,-326
21463,-146
21464,74
21465,46
21466,-271
21467,-21
21468,530
21469,-75
21470,-111
21471,-9
21472,-5
21473,-56
21474,39
21475,200
21476,170
21477,-196
21478,-37
21479,-115
21480,548
21481,465
21482,-125
21483,-150
21484,575
21485,642
21486,-104
21487,-202
21488,-120
21489,-203
21490,-118
21491,560
21492,2110
21493,-75
21494,-10
21495,30
21496,509
21497,569
21498,642
21499,76
21500,69
21501,583
21502,246
21503,637
21504,643
21505,600
21506,-133
21507,6
21508,-116
21509,918
21510,1686
21511,-138
21512,-154
21513,704
21514,-243
21515,-46
21516,25
21517,605
21518,-108
21519,-101
21520,-310
21521,170
21522,602
21523,-28
21524,615
21525,417
21526,335
21527,23
21528,9
21529,49
21530,13
21531,-48
21532,39
21533,143
21534,-142
21535,-82
21536,-62
21537,-190
21538,493
21539,641
21540,537
21541,-2
21542,66
21543,-112
21544,-78
21545,-226
21546,437
21547,-76
21548,122
21549,-114
21550,-117
21551,-357
21552,-132
21553,-272
21554,-14
21555,21
21556,573
21557,359
21558,-17
21559,-15
21560,1684
21561,-49
21562,-114
21563,-213
21564,-261
21565,913
21566,-42
21567,-87
21568,886
21569,-30
21570,19
21571,-143
21572,-300
21573,615
21574,-16
21575,-160
21576,-301
21577,-201
21578,20
21579,512
21580,-187
21581,668
21582,-50
21583,58
21584,-15
21585,661
21586,321
21587,57
21588,491
21589,-170
21590,630
21591,-218
21592,-100
21593,571
21594,-392
21595,-235
21596,-28
21597,-9
21598,0
21599,-65
21600,500
21601,10872
21602,22280
21603,-226
21604,-70
21605,-522
21606,590
21607,17
21608,748
21609,-74
21610,7825
21611,51
21612,510
21613,-72
21614,164
21615,-198
21616,-126
21617,129
21618,263
21619,582
21620,-198
21621,470
21622,584
21623,6
21624,667
21625,-189
21626,711
21627,-76
21628,416
21629,1051
21630,570
21631,-91
21632,677
21633,-33
21634,656
21635,588
21636,567
21637,-113
21638,-28
21639,1561
21640,597
21641,618
21642,-30
21643,-184
21644,-253
21645,108
21646,-97
21647,-182
21648,-283
21649,-23
21650,-139
21651,-80
21652,45
21653,159
21654,-140
21655,-332
21656,107
21657,6949
21658,686
21659,598
21660,632
21661,-142
21662,-97
21663,32
21664,423
21665,-56
21666,-217
21667,420
21668,-33
21669,-151
21670,50
21671,583
21672,22
21673,-179
21674,10651
21675,-181
21676,-128
21677,-237
21678,-245
21679,-219
21680,553
21681,-146
21682,777
21683,-75
21684,-315
21685,556
21686,-108
21687,633
21688,-203
21689,-107
21690,-116
21691,-24
21692,622
21693,-364
21694,555
21695,296
21696,-67
21697,-92
21698,-185
21699,-48
21700,-29
21701,-3
21702,20
21703,465
21704,18
21705,-37
21706,-132
21707,211
21708,-26
21709,-156
21710,16
21711,-250
21712,143
21713,-101
21714,620
21715,-4
21716,398
21717,-318
21718,772
21719,494
21720,-171
21721,-413
21722,-40
21723,5
21724,129
21725,-545
21726,-74
21727,-33
21728,-91
21729,-11
21730,266
21731,128
21732,143
21733,272
21734,-253
21735,6
21736,1046
21737,142
21738,-19
21739,-129
21740,9
21741,-90
21742,-195
21743,-40
21744,-107
21745,29
21746,622
21747,-557
21748,583
21749,-139
21750,3194
21751,-288
21752,-28
21753,116
21754,430
21755,59
21756,-79
21757,-63
21758,496
21759,39
21760,-419
21761,-161
21762,-426
21763,376
21764,-106
21765,-5
21766,-12
21767,137
21768,645
21769,-285
21770,-1
21771,-38
21772,-227
21773,-45
21774,-78
21775,-254
21776,110
21777,-177
21778,-119
21779,634
21780,-168
21781,-106
21782,-80
21783,809
21784,580
21785,601
21786,-153
21787,-7
21788,-154
21789,14
21790,662
21791,9
21792,611
21793,9875
21794,443
21795,-200
21796,-9
21797,742
21798,71
21799,-119
21800,-116
21801,-112
21802,-58
21803,1239
21804,-296
21805,-240
21806,-230
21807,2333
21808,-110
21809,-423
21810,-82
21811,343
21812,-8
21813,-3
21814,-162
21815,-230
21816,42
21817,318
21818,-43
21819,401
21820,516
21821,-123
21822,386
21823,644
21824,-108
21825,590
21826,-124
21827,879
21828,-330
21829,-117
21830,268
21831,-4
21832,-89
21833,-48
21834,13712
21835,-2
21836,30
21837,-25
21838,-117
21839,-55
21840,560
21841,-108
21842,-215
21843,-26
21844,266
21845,-308
21846,571
21847,-97
21848,1849
21849,-134
21850,-307
21851,-99
21852,642
21853,623
21854,-122
21855,-462
21856,378
21857,-105
21858,633
21859,-173
21860,-113
21861,-66
21862,-23
21863,-99
21864,85
21865,-180
21866,618
21867,614
21868,-201
21869,503
21870,-307
21871,-51
21872,-3
21873,73
21874,585
21875,-29
21876,495
21877,522
21878,-109
21879,28
21880,-136
21881,53
21882,19
21883,-22
21884,534
21885,610
21886,195
21887,-113
21888,-239
21889,-81
21890,451
21891,1049
21892,-6
21893,-62
21894,-530
21895,-86
21896,120
21897,-120
21898,-59
21899,-414
21900,183
21901,-95
21902,-21
21903,-71
21904,-14
21905,-131
21906,642
21907,-81
21908,-27
21909,600
21910,974
21911,541
21912,663
21913,-255
21914,806
21915,-304
21916,-204
21917,38
21918,1366
21919,538
21920,-259
21921,15
21922,-85
21923,8769
21924,289
21925,-80
21926,-105
21927,-89
21928,68
21929,2
21930,-254
21931,692
21932,16
21933,-138
21934,-44
21935,749
21936,120
21937,-4
21938,-144
21939,-391
21940,550
21941,616
21942,471
21943,260
21944,3
21945,23
21946,-26
21947,50
21948,128
21949,59
21950,511
21951,-113
21952,-125
21953,-83
21954,16
21955,638
21956,20
21957,-177
21958,-241
21959,620
21960,491
21961,14
21962,-110
21963,585
21964,-149
21965,-125
21966,-67
21967,2220
21968,18332
21969,-42
21970,238
21971,-51
21972,-143
21973,578
21974,506
21975,567
21976,-114
21977,98
21978,593
21979,35
21980,-176
21981,288
21982,33
21983,-72
21984,-83
21985,-571
21986,-174
21987,-136
21988,39
21989,-82
21990,-136
21991,-196
21992,-157
21993,155
21994,-41
21995,-318
21996,10956
21997,-59
21998,639
21999,-93
22000,609
22001,-136
22002,530
22003,38
22004,-93
22005,467
22006,-118
22007,-51
22008,-77
22009,-87
22010,472
22011,-56
22012,-4
22013,29
22014,75
22015,21
22016,92
22017,-293
22018,-56
22019,-82
22020,-165
22021,634
22022,-104
22023,647
22024,523
22025,399
22026,-20
22027,-121
22028,-116
22029,-178
22030,33
22031,-43
22032,613
22033,-118
22034,707
22035,-196
22036,-79
22037,-124
22038,45
22039,-36
22040,619
22041,130
22042,553
22043,-89
22044,38
22045,599
22046,695
22047,1434
22048,-68
22049,56
22050,40
22051,-22
22052,-136
22053,490
22054,13
22055,-43
22056,579
22057,-322
22058,-135
22059,-192
22060,419
22061,199
22062,-21
22063,-171
22064,-88
22065,-50
22066,1723
22067,-178
22068,-141
22069,558
22070,1003
22071,415
22072,480
22073,-60
22074,648
22075,-100
22076,-154
22077,237
22078,-183
22079,-136
22080,15
22081,-36
22082,293
22083,60
22084,-29
22085,632
22086,-308
22087,212
22088,-38
22089,254
22090,34
22091,-524
22092,-188
22093,-30
22094,286
22095,-87
22096,-37
22097,141
22098,38
22099,-11
22100,552
22101,16
22102,601
22103,2241
22104,-260
22105,-157
22106,-299
22107,-79
22108,-227
22109,81
22110,10
22111,1610
22112,92
22113,-84
22114,-75
22115,-302
22116,-55
22117,-2
22118,-33
22119,-113
22120,1
22121,1656
22122,415
22123,-11
22124,-83
22125,-37
22126,515
22127,594
22128,36
22129,283
22130,555
22131,-43
22132,545
22133,-148
22134,-149
22135,-341
22136,11481
22137,-112
22138,-98
22139,-43
22140,-12
22141,57
22142,-224
22143,561
22144,-5
22145,-12
22146,-420
22147,617
22148,23
22149,-38
22150,-127
22151,459
22152,-26
22153,1222
22154,-16
22155,13
22156,210
22157,-5
22158,-129
22159,-37
22160,-436
22161,54
22162,-116
22163,687
22164,12
22165,-64
22166,-34
22167,664
22168,-111
22169,212
22170,55
22171,404
22172,20
22173,-194
22174,-122
22175,448
22176,-469
22177,-71
22178,-7
22179,-97
22180,509
22181,-135
22182,6
22183,312
22184,448
22185,-65
22186,-145
22187,-149
22188,-84
22189,691
22190,24
22191,30
22192,85
22193,16
22194,37
22195,-105
22196,-37
22197,70
22198,-58
22199,-140
22200,3192
22201,6
22202,-162
22203,27
22204,564
22205,-181
22206,-12
22207,679
22208,-48
22209,-23
22210,-157
22211,10
22212,-310
22213,-21
22214,-401
22215,-93
22216,-150
22217,-158
22218,363
22219,-204
22220,390
22221,-84
22222,578
22223,-132
22224,-4
22225,3
22226,90
22227,-57
22228,-118
22229,677
22230,144
22231,592
22232,613
22233,712
22234,565
22235,-37
22236,-338
22237,-195
22238,-54
22239,-138
22240,0
22241,12976
22242,2472
22243,-29
22244,-262
22245,174
22246,602
22247,55
22248,39
22249,-142
22250,257
22251,571
22252,-89
22253,-89
22254,-83
22255,-440
22256,549
22257,4711
22258,3628
22259,6149
22260,2886
22261,5406
22262,4738
22263,4008
22264,5189
22265,2166
22266,2975
22267,5154
22268,5204
22269,3731
22270,4170
22271,6744
22272,2911
22273,3765
22274,6201
22275,6809
22276,5351
22277,6483
22278,2669
22279,5382
22280,649
22281,7160
22282,7460
22283,8437
22284,5556
22285,2146
22286,3573
22287,5196
22288,6137
22289,3968
22290,6139
22291,4081
22292,4289
22293,2297
22294,8353
22295,4608
22296,6886
22297,5040
22298,2202
22299,8711
22300,6649
22301,4572
22302,3114
22303,7466
22304,10203
22305,6589
22306,6095
22307,6369
22308,7236
22309,5706
22310,5501
22311,1804
22312,2137
22313,3322
22314,5695
22315,6705
22316,7700
22317,4047
22318,8640
22319,7733
22320,4685
22321,2924
22322,9063
22323,2565
22324,3550
22325,5226
22326,4099
22327,4953
22328,2810
22329,5267
22330,5300
22331,4513
22332,7366
22333,6308
22334,3751
22335,2835
22336,7147
22337,10176
22338,4330
22339,2585
22340,6412
22341,5158
22342,5676
22343,8875
22344,2028
22345,7308
22346,3909
22347,6240
22348,7509
22349,2158
22350,3527
22351,5085
22352,7483
22353,5458
22354,4138
22355,3648
22356,6516
22357,6028
22358,4402
22359,3734
22360,3981
22361,5751
22362,4461
22363,2960
22364,4787
22365,4130
22366,2510
22367,6513
22368,7427
22369,3032
22370,7240
22371,2927
22372,3197
22373,7273
22374,7502
22375,6185
22376,8310
22377,6208
22378,5071
22379,5483
22380,6934
22381,3569
22382,2659
22383,3911
22384,4534
22385,4271
22386,2931
22387,5019
22388,6108
22389,5209
22390,4987
22391,2341
22392,4775
22393,6164
22394,2559
22395,5258
22396,2463
22397,4431
22398,3875
22399,3701
22400,4814
22401,6285
22402,5574
22403,6818
22404,11913
22405,4122
22406,5632
22407,8983
22408,5013
22409,7416
22410,4644
22411,6066
22412,6697
22413,3787
22414,3785
22415,7559
22416,4081
22417,2961
22418,2821
22419,7350
22420,8671
22421,3406
22422,5103
22423,4066
22424,991
22425,2073
22426,3030
22427,5348
22428,7901
22429,5026
22430,3509
22431,6854
22432,7681
22433,5795
22434,5315
22435,8260
22436,7698
22437,3571
22438,3926
22439,4319
22440,5436
22441,3252
22442,4174
22443,4289
22444,8284
22445,5222
22446,6744
22447,6129
22448,4626
22449,7637
22450,13926
22451,8004
22452,3187
22453,3844
22454,5877
22455,4841
22456,3824
22457,6855
22458,11638
22459,5640
22460,2493
22461,10892
22462,3076
22463,4064
22464,3595
22465,5093
22466,5780
22467,6272
22468,3809
22469,4080
22470,9404
22471,6138
22472,5746
22473,6634
22474,4547
22475,6236
22476,8583
22477,4244
22478,5460
22479,3391
22480,3600
22481,5870
22482,4700
22483,4586
22484,6878
22485,12100
22486,6712
22487,3388
22488,4433
22489,3528
22490,4260
22491,5879
22492,2042
22493,5654
22494,4636
22495,7869
22496,5334
22497,4584
22498,2874
22499,1927
22500,8168
22501,5562
22502,4577
22503,11055
22504,7486
22505,2924
22506,5794
22507,2189
22508,3838
22509,4059
22510,2968
22511,7563
22512,4713
22513,4316
22514,9782
22515,6040
22516,5209
22517,3187
22518,4075
22519,4124
22520,9251
22521,5199
22522,6607
22523,2979
22524,4850
22525,6001
22526,7768
22527,6569
22528,5130
22529,5734
22530,6799
22531,7383
22532,5744
22533,6755
22534,7887
22535,7019
22536,7671
22537,2777
22538,2815
22539,4349
22540,9475
22541,7048
22542,6497
22543,5698
22544,7113
22545,5230
22546,5045
22547,4551
22548,3343
22549,10217
22550,13290
22551,6269
22552,5491
22553,6262
22554,7121
22555,6178
22556,2437
22557,3730
22558,5243
22559,8672
22560,2722
22561,3135
22562,4980
22563,4589
22564,4223
22565,2746
22566,3052
22567,7466
22568,3869
22569,4544
22570,5224
22571,4221
22572,9491
22573,10652
22574,3616
22575,7660
22576,5835
22577,9069
22578,3519
22579,2740
22580,4812
22581,11363
22582,3555
22583,5330
22584,2015
22585,3258
22586,6038
22587,5999
22588,4887
22589,7702
22590,7694
22591,7359
22592,3755
22593,8695
22594,2053
22595,3092
22596,5493
22597,5084
22598,8532
22599,2367
22600,4426
22601,4642
22602,7608
22603,10855
22604,5492
22605,2295
22606,6936
22607,8021
22608,3403
22609,5125
22610,8909
22611,4708
22612,5225
22613,2906
22614,7794
22615,3261
22616,9929
22617,6764
22618,9710
22619,5713
22620,3830
22621,2258
22622,5027
22623,5560
22624,4881
22625,8502
22626,5688
22627,2493
22628,6852
22629,3654
22630,7719
22631,7252
22632,5653
22633,6996
22634,5076
22635,6613
22636,6822
22637,4761
22638,6672
22639,1406
22640,7816
22641,5379
22642,3055
22643,4098
22644,7231
22645,4789
22646,3893
22647,4312
22648,5489
22649,6493
22650,3750
22651,8158
22652,3156
22653,3357
22654,6366
22655,5583
22656,3136
22657,4936
22658,9012
22659,6212
22660,8806
22661,8222
22662,6988
22663,4050
22664,3646
22665,9663
22666,7668
22667,6330
22668,4113
22669,4101
22670,4869
22671,1839
22672,10516
22673,5908
22674,4878
22675,4310
22676,2112
22677,7433
22678,4760
22679,4526
22680,2682
22681,5349
22682,3724
22683,4101
22684,9851
22685,4933
22686,4141
22687,2612
22688,2694
22689,4445
22690,7373
22691,2593
22692,5465
22693,4178
22694,3045
22695,2767
22696,6366
22697,2118
22698,9256
22699,4924
22700,2389
22701,8404
22702,1805
22703,3815
22704,10898
22705,6797
22706,7004
22707,2051
22708,3783
22709,4942
22710,3019
22711,11985
22712,9121
22713,4597
22714,3051
22715,6437
22716,4426
22717,2340
22718,5313
22719,4367
22720,4853
22721,6347
22722,5457
22723,4484
22724,5528
22725,4942
22726,7572
22727,2551
22728,5835
22729,6662
22730,7299
22731,4390
22732,7774
22733,1800
22734,8715
22735,4651
22736,2349
22737,3786
22738,3586
22739,3690
22740,7072
22741,3065
22742,4956
22743,3690
22744,6862
22745,7255
22746,5122
22747,5162
22748,6041
22749,2282
22750,11263
22751,2612
22752,2664
22753,4445
22754,8938
22755,9579
22756,3593
22757,4069
22758,6233
22759,5659
22760,4058
22761,7048
22762,2988
22763,2866
22764,3337
22765,3492
22766,1749
22767,7203
22768,5388
22769,6606
22770,4606
22771,8781
22772,7053
22773,4965
22774,2247
22775,4274
22776,7192
22777,4298
22778,2025
22779,6125
22780,5592
22781,5378
22782,4612
22783,3713
22784,8477
22785,2938
22786,8264
22787,4827
22788,3686
22789,6790
22790,3055
22791,4555
22792,7395
22793,2519
22794,6045
22795,9094
22796,6616
22797,2846
22798,4467
22799,3508
22800,2278
22801,3952
22802,6071
22803,4264
22804,5228
22805,5081
22806,3748
22807,5526
22808,5363
22809,5777
22810,3919
22811,5378
22812,5737
22813,5438
22814,6785
22815,5514
22816,8061
22817,3688
22818,4892
22819,3232
22820,6065
22821,7046
22822,5276
22823,5708
22824,9596
22825,2873
22826,3476
22827,2708
22828,7128
22829,7210
22830,7744
22831,6878
22832,6508
22833,6579
22834,6163
22835,4872
22836,1665
22837,4505
22838,2735
22839,2662
22840,5433
22841,14302
22842,5481
22843,2944
22844,3798
22845,5029
22846,5152
22847,1745
22848,6466
22849,6345
22850,3059
22851,10211
22852,7229
22853,2711
22854,3988
22855,3013
22856,3412
22857,3031
22858,6511
22859,3378
22860,4844
22861,3136
22862,4342
22863,4131
22864,6424
22865,3359
22866,8226
22867,5782
22868,4182
22869,3588
22870,3201
22871,4246
22872,4878
22873,8010
22874,4411
22875,4089
22876,6076
22877,4168
22878,6023
22879,3202
22880,4270
22881,9499
22882,5924
22883,5573
22884,3144
22885,4993
22886,5565
22887,2645
22888,4474
22889,4008
22890,8689
22891,6817
22892,3320
22893,4259
22894,4515
22895,5274
22896,5266
22897,7209
22898,6484
22899,4502
22900,3770
22901,2356
22902,2993
22903,13567
22904,2194
22905,5266
22906,5144
22907,5043
22908,5112
22909,7988
22910,4738
22911,5914
22912,2823
22913,8015
22914,3848
22915,5912
22916,8931
22917,3670
22918,7374
22919,5784
22920,2880
22921,4359
22922,5679
22923,2449
22924,7776
22925,6765
22926,5357
22927,9802
22928,8071
22929,5439
22930,4817
22931,3158
22932,4255
22933,2996
22934,5801
22935,2011
22936,4745
22937,2475
22938,4931
22939,4467
22940,3632
22941,5206
22942,7989
22943,5225
22944,5360
22945,4238
22946,4691
22947,10206
22948,5686
22949,4357
22950,4897
22951,4376
22952,3731
22953,11011
22954,5650
22955,3832
22956,8340
22957,4733
22958,2474
22959,6229
22960,7404
22961,6192
22962,7497
22963,5059
22964,8165
22965,4294
22966,3331
22967,848
22968,5622
22969,6525
22970,2351
22971,7243
22972,6650
22973,3743
22974,5720
22975,3867
22976,4962
22977,1960
22978,3894
22979,3991
22980,3200
22981,5188
22982,7156
22983,7773
22984,5222
22985,3535
22986,6647
22987,5715
22988,6391
22989,2528
22990,2295
22991,8319
22992,7159
22993,3718
22994,6202
22995,6280
22996,4128
22997,4358
22998,1339
22999,6540
23000,5181
23001,4623
23002,8968
23003,5692
23004,3292
23005,4496
23006,3097
23007,1548
23008,4414
23009,6841
23010,4836
23011,3695
23012,2404
23013,4569
23014,6023
23015,5239
23016,9308
23017,3252
23018,3932
23019,2238
23020,5662
23021,2534
23022,2476
23023,4327
23024,3929
23025,5592
23026,3760
23027,4070
23028,4107
23029,6734
23030,4172
23031,2662
23032,10137
23033,4852
23034,6099
23035,2048
23036,4008
23037,5374
23038,3764
23039,7490
23040,8359
23041,5429
23042,6079
23043,5006
23044,6062
23045,9580
23046,3260
23047,3616
23048,5098
23049,4196
23050,5476
23051,6073
23052,5448
23053,5043
23054,2368
23055,5866
23056,5142
23057,3341
23058,5987
23059,3142
23060,6742
23061,5254
23062,3688
23063,4980
23064,3518
23065,5860
23066,6313
23067,3937
23068,7435
23069,4316
23070,9358
23071,4935
23072,2786
23073,6733
23074,2357
23075,7462
23076,4268
23077,5426
23078,6493
23079,3728
23080,3822
23081,4769
23082,2917
23083,2526
23084,5923
23085,6413
23086,9383
23087,5449
23088,5062
23089,3367
23090,5998
23091,2799
23092,8843
23093,6863
23094,11424
23095,5526
23096,4422
23097,7616
23098,6698
23099,2778
23100,8123
23101,5616
23102,5886
23103,5380
23104,3887
23105,2625
23106,4995
23107,2498
23108,2358
23109,6232
23110,4612
23111,17926
23112,7212
23113,5241
23114,6068
23115,10271
23116,5658
23117,7726
23118,6126
23119,6295
23120,7423
23121,8584
23122,5147
23123,7119
23124,7791
23125,6312
23126,11039
23127,7472
23128,7927
23129,5465
23130,9683
23131,9636
23132,8727
23133,8532
23134,4094
23135,6540
23136,7036
23137,8283
23138,10845
23139,14390
23140,6493
23141,4673
23142,4831
23143,9415
23144,9605
23145,6434
23146,6525
23147,9018
23148,6409
23149,3654
23150,9125
23151,5314
23152,11073
23153,9870
23154,4577
23155,9181
23156,10247
23157,5830
23158,6038
23159,8631
23160,12559
23161,7386
23162,9245
23163,8080
23164,9295
23165,7334
23166,8863
23167,5552
23168,4131
23169,5382
23170,6736
23171,11516
23172,8741
23173,6270
23174,9305
23175,11607
23176,8541
23177,4471
23178,13071
23179,4354
23180,8915
23181,7926
23182,5521
23183,6647
23184,5691
23185,7697
23186,6194
23187,8785
23188,12494
23189,8016
23190,6346
23191,4863
23192,7629
23193,16952
23194,5939
23195,4770
23196,7299
23197,6377
23198,9020
23199,12793
23200,4075
23201,9281
23202,5452
23203,7408
23204,12073
23205,4183
23206,5529
23207,7601
23208,8819
23209,11496
23210,5077
23211,4730
23212,11128
23213,6417
23214,8886
23215,9410
23216,9662
23217,7014
23218,6044
23219,4736
23220,6437
23221,10656
23222,10772
23223,8753
23224,8651
23225,8555
23226,9939
23227,5387
23228,6205
23229,9505
23230,9804
23231,9584
23232,8701
23233,10183
23234,6062
23235,7182
23236,8768
23237,8000
23238,7155
23239,5315
23240,8156
23241,5771
23242,4614
23243,7837
23244,10476
23245,9636
23246,5881
23247,4906
23248,6988
23249,7125
23250,7079
23251,6236
23252,7500
23253,6605
23254,7461
23255,6075
23256,6208
23257,8378
23258,11214
23259,10751
23260,17681
23261,5756
23262,6306
23263,10865
23264,6747
23265,9185
23266,6738
23267,6830
23268,7148
23269,8623
23270,6915
23271,12192
23272,8109
23273,3623
23274,4208
23275,9647
23276,10235
23277,9967
23278,7026
23279,5049
23280,6611
23281,3901
23282,5156
23283,6836
23284,9020
23285,6606
23286,5787
23287,8515
23288,9630
23289,7071
23290,9003
23291,10351
23292,10731
23293,5636
23294,6366
23295,5618
23296,6747
23297,4673
23298,8210
23299,5996
23300,9582
23301,6949
23302,8586
23303,8214
23304,5860
23305,9462
23306,17949
23307,11377
23308,5707
23309,4078
23310,6704
23311,7563
23312,8999
23313,9102
23314,15565
23315,8012
23316,5267
23317,11331
23318,4401
23319,7288
23320,6266
23321,7507
23322,6779
23323,10584
23324,9018
23325,6762
23326,14340
23327,7598
23328,6659
23329,11541
23330,9002
23331,5983
23332,12509
23333,9144
23334,6094
23335,6471
23336,5736
23337,7006
23338,7110
23339,7518
23340,12690
23341,13114
23342,7788
23343,5277
23344,4807
23345,5653
23346,6261
23347,6648
23348,7047
23349,8187
23350,6949
23351,11484
23352,6838
23353,5907
23354,5250
23355,4212
23356,10975
23357,9810
23358,7105
23359,16359
23360,8209
23361,5710
23362,6618
23363,4344
23364,6850
23365,4675
23366,5013
23367,9707
23368,5754
23369,14638
23370,13298
23371,6580
23372,6954
23373,5006
23374,6360
23375,5855
23376,15748
23377,7520
23378,9454
23379,7611
23380,7434
23381,6612
23382,12729
23383,7762
23384,6959
23385,6929
23386,8199
23387,9202
23388,8942
23389,7247
23390,10580
23391,7550
23392,9648
23393,4773
23394,8889
23395,5633
23396,12627
23397,7252
23398,8400
23399,6925
23400,9470
23401,5618
23402,7908
23403,6502
23404,4322
23405,14020
23406,16295
23407,11350
23408,7480
23409,9716
23410,10180
23411,10314
23412,5301
23413,6750
23414,6590
23415,9766
23416,4301
23417,5626
23418,6145
23419,9120
23420,7224
23421,5027
23422,5118
23423,8346
23424,7935
23425,5952
23426,6347
23427,6498
23428,10551
23429,14485
23430,9728
23431,7906
23432,6496
23433,11673
23434,6015
23435,5474
23436,9044
23437,11256
23438,4569
23439,6935
23440,3797
23441,4874
23442,10226
23443,10573
23444,9084
23445,13324
23446,10201
23447,12265
23448,6611
23449,14023
23450,3450
23451,5215
23452,6734
23453,5684
23454,9695
23455,4939
23456,5255
23457,8155
23458,10222
23459,11752
23460,6300
23461,4632
23462,13538
23463,8354
23464,5441
23465,9208
23466,8596
23467,8718
23468,5922
23469,5259
23470,8895
23471,6529
23472,13140
23473,7058
23474,12461
23475,11109
23476,5006
23477,3841
23478,6528
23479,10082
23480,6185
23481,8929
23482,9437
23483,4723
23484,8259
23485,4192
23486,12007
23487,8285
23488,9390
23489,8750
23490,6614
23491,8921
23492,10314
23493,6367
23494,10520
23495,6906
23496,10128
23497,6159
23498,4778
23499,7147
23500,8997
23501,7634
23502,5967
23503,7622
23504,6304
23505,8132
23506,8729
23507,9363
23508,5563
23509,5971
23510,9400
23511,6365
23512,4756
23513,5875
23514,12760
23515,9430
23516,11067
23517,11740
23518,9006
23519,8809
23520,4830
23521,11228
23522,11972
23523,10692
23524,7400
23525,7251
23526,6584
23527,3583
23528,16040
23529,11025
23530,6836
23531,9397
23532,3347
23533,11395
23534,9877
23535,5195
23536,4284
23537,5969
23538,5571
23539,7241
23540,8807
23541,5754
23542,8668
23543,4151
23544,3664
23545,7225
23546,11905
23547,4236
23548,6377
23549,6370
23550,4953
23551,4962
23552,6611
23553,3984
23554,13201
23555,7056
23556,6633
23557,11085
23558,6217
23559,4991
23560,14482
23561,8263
23562,9147
23563,4812
23564,5752
23565,5694
23566,4670
23567,15650
23568,15349
23569,6507
23570,5058
23571,6735
23572,6470
23573,4459
23574,9096
23575,5365
23576,8981
23577,8024
23578,5954
23579,5914
23580,7386
23581,10479
23582,8866
23583,4505
23584,9734
23585,9844
23586,9378
23587,7366
23588,8370
23589,6694
23590,13133
23591,5751
23592,4226
23593,6283
23594,6684
23595,6121
23596,7569
23597,4829
23598,9503
23599,5227
23600,7521
23601,11224
23602,9504
23603,12448
23604,10102
23605,4546
23606,13611
23607,4860
23608,3566
23609,7018
23610,13569
23611,12396
23612,7867
23613,5966
23614,10095
23615,7324
23616,5994
23617,9294
23618,3495
23619,5058
23620,5703
23621,4871
23622,7567
23623,7631
23624,7087
23625,7024
23626,7572
23627,9545
23628,9447
23629,8772
23630,9687
23631,9901
23632,9441
23633,7160
23634,4497
23635,7456
23636,10538
23637,7393
23638,5561
23639,4600
23640,13464
23641,5750
23642,9935
23643,7050
23644,5162
23645,8771
23646,5723
23647,6622
23648,12424
23649,5780
23650,9107
23651,11339
23652,7682
23653,4872
23654,9543
23655,7652
23656,3746
23657,7378
23658,9807
23659,7857
23660,9465
23661,8112
23662,9032
23663,7676
23664,6215
23665,9250
23666,5780
23667,7279
23668,9513
23669,6913
23670,7746
23671,7188
23672,8943
23673,5608
23674,6470
23675,4694
23676,6380
23677,10756
23678,8304
23679,10833
23680,14749
23681,5167
23682,7732
23683,5458
23684,9075
23685,13681
23686,8433
23687,8540
23688,8505
23689,11272
23690,7357
23691,6238
23692,4152
23693,9146
23694,4324
23695,5254
23696,7988
23697,17481
23698,7572
23699,4900
23700,7046
23701,5819
23702,6872
23703,3962
23704,9739
23705,11124
23706,5952
23707,14300
23708,19156
23709,5068
23710,9811
23711,4060
23712,4909
23713,4655
23714,12628
23715,5201
23716,5497
23717,8221
23718,5521
23719,6473
23720,8600
23721,4538
23722,8816
23723,8955
23724,7059
23725,5362
23726,4431
23727,7587
23728,8875
23729,9956
23730,5064
23731,6286
23732,7531
23733,5450
23734,9376
23735,8583
23736,9696
23737,10434
23738,9728
23739,6370
23740,4427
23741,6495
23742,9691
23743,4384
23744,5504
23745,5651
23746,15924
23747,8721
23748,5681
23749,6655
23750,8381
23751,8456
23752,5855
23753,12371
23754,7424
23755,5621
23756,5501
23757,4353
23758,5438
23759,22012
23760,4411
23761,6412
23762,8800
23763,6731
23764,7473
23765,8951
23766,6445
23767,9559
23768,4596
23769,10908
23770,6045
23771,7315
23772,9343
23773,8070
23774,11783
23775,6761
23776,3948
23777,7601
23778,10084
23779,4259
23780,8200
